"_id","RSN","YEAR_REGISTERED","YEAR_EVALUATED","YEAR_BUILT","PROPERTY_TYPE","WARD","WARDNAME","SITE_ADDRESS","CONFIRMED_STOREYS","CONFIRMED_UNITS","EVALUATION_COMPLETED_ON","SCORE","RESULTS_OF_SCORE","NO_OF_AREAS_EVALUATED","ENTRANCE_LOBBY","ENTRANCE_DOORS_WINDOWS","SECURITY","STAIRWELLS","LAUNDRY_ROOMS","INTERNAL_GUARDS_HANDRAILS","GARBAGE_CHUTE_ROOMS","GARBAGE_BIN_STORAGE_AREA","ELEVATORS","STORAGE_AREAS_LOCKERS","INTERIOR_WALL_CEILING_FLOOR","INTERIOR_LIGHTING_LEVELS","GRAFFITI","EXTERIOR_CLADDING","EXTERIOR_GROUNDS","EXTERIOR_WALKWAYS","BALCONY_GUARDS","WATER_PEN_EXT_BLDG_ELEMENTS","PARKING_AREA","OTHER_FACILITIES","GRID","LATITUDE","LONGITUDE","X","Y"
2381155,"4269412","2017","2017","1960","PRIVATE","19","Beaches-East York","2903 ST CLAIR AVE E","3","12","2017-11-15","65","Evaluation needs to be conducted in 1 year","15","4","3","3","3","3","4","N/A","3","N/A","N/A","4","3","4","3","3","3","N/A","3","3","N/A","S1927","43.7077283573","-79.3012700088","320800.324","4840660.273"
2381156,"4153949","2017","2017","1953","PRIVATE","08","Eglinton-Lawrence","4 LATIMER AVE","5","65","2017-11-15","66","Evaluation needs to be conducted in 2 years","16","3","3","4","4","3","3","N/A","3","4","N/A","3","4","5","2","2","3","N/A","4","3","N/A","N0833","43.7032107551","-79.4163543553","311526.123","4840142.702"
2381157,"4155734","2017","2017","1992","PRIVATE","09","Davenport","800 LANSDOWNE AVE","4","138","2017-11-15","68","Evaluation needs to be conducted in 2 years","18","3","4","4","2","4","3","3","3","4","N/A","3","3","3","4","4","3","4","4","3","N/A","S0930","43.665053148","-79.446087581","309120.177","4835899.067"
2381158,"4153927","2017","2017","1960","PRIVATE","12","Toronto-St. Paul's","135 LAWTON BLVD","9","48","2017-11-15","67","Evaluation needs to be conducted in 2 years","17","3","3","3","3","4","4","N/A","3","3","N/A","3","4","5","3","3","3","4","3","3","N/A","S1232","43.6949094496","-79.3968815347","313096.679","4839222.203"
2381159,"4153914","2017","2017","1920","PRIVATE","12","Toronto-St. Paul's","1 MALLORY GDNS","4","35","2017-11-15","64","Evaluation needs to be conducted in 1 year","16","3","2","3","3","3","3","N/A","4","N/A","3","3","3","5","3","3","3","N/A","3","4","N/A","S1232","43.691003539","-79.395988686","313168.941","4838789.278"
2381160,"4153912","2017","2017","1920","PRIVATE","12","Toronto-St. Paul's","8 MALLORY GDNS","4","36","2017-11-15","63","Evaluation needs to be conducted in 1 year","16","3","3","3","3","3","3","N/A","3","N/A","3","3","3","5","3","3","3","N/A","3","3","N/A","S1232","43.690519401","-79.396663132","313114.642","4838735.424"
2381161,"4155077","2017","2017","1960","PRIVATE","09","Davenport","524 HARVIE AVE","3","29","2017-11-15","61","Evaluation needs to be conducted in 1 year","15","3","3","3","2","3","3","N/A","3","N/A","N/A","3","3","5","3","3","3","N/A","3","3","N/A","S0921","43.690686289","-79.455914851","308342.955","4838761.115"
2381162,"4155076","2017","2017","1960","PRIVATE","09","Davenport","526 HARVIE AVE","3","29","2017-11-15","61","Evaluation needs to be conducted in 1 year","15","3","3","3","3","3","3","N/A","3","N/A","N/A","3","3","3","3","3","4","N/A","3","3","N/A","S0921","43.690799353","-79.456216348","308313.746","4838762.298"
2381163,"4155075","2017","2017","1958","PRIVATE","09","Davenport","554 HARVIE AVE","4","15","2017-11-15","64","Evaluation needs to be conducted in 1 year","16","3","3","3","3","3","3","N/A","3","N/A","N/A","4","2","5","3","4","3","4","3","2","N/A","S0921","43.691729939","-79.456536022","308287.926","4838865.668"
2381164,"4152948","2017","2017","1994","SOCIAL HOUSING","05","York South-Weston","17 MC CORMACK ST","4","61","2017-11-15","72","Evaluation needs to be conducted in 2 years","20","4","3","4","3","3","4","3","4","3","4","3","3","5","4","3","4","4","4","3","4","W0540","43.6763328367","-79.4723721039","307012.089","4837153.622"
2381165,"4273905","2017","2017","1930","PRIVATE","14","Toronto-Danforth","575 PAPE AVE","3","17","2017-11-15","56","Evaluation needs to be conducted in 1 year","15","3","2","4","2","2","3","N/A","3","N/A","N/A","2","3","4","3","2","2","N/A","4","3","N/A","S1430","43.6750307641","-79.3429590796","317447.438","4837020.51"
2381166,"4152558","2017","2017","1920","PRIVATE","20","Scarborough Southwest","2400 QUEEN ST E","4","32","2017-11-15","59","Evaluation needs to be conducted in 1 year","16","3","2","3","3","2","3","N/A","2","N/A","3","3","3","5","4","2","3","N/A","3","3","N/A","E2033","43.6746856483","-79.2801413313","322512.757","4836993.597"
2381167,"4153027","2017","2017","1917","PRIVATE","04","Parkdale-High Park","1479 QUEEN ST W","3","11","2017-11-15","61","Evaluation needs to be conducted in 1 year","15","3","3","4","3","N/A","3","N/A","3","N/A","N/A","3","3","5","2","3","3","2","3","3","N/A","S0436","43.639920627","-79.4393647797","309675.403","4833106.528"
2381168,"4152578","2017","2017","1964","PRIVATE","20","Scarborough Southwest","2 NORTH DR","4","65","2017-11-15","72","Evaluation needs to be conducted in 2 years","18","3","3","4","3","4","3","N/A","3","4","4","4","3","5","4","3","4","4","3","4","N/A","E2033","43.6861001378","-79.2821331164","322348.881","4838261.291"
2381169,"4155204","2017","2017","1960","PRIVATE","04","Parkdale-High Park","4033 OLD DUNDAS ST","5","47","2017-11-15","56","Evaluation needs to be conducted in 1 year","16","3","2","3","2","2","3","N/A","3","N/A","N/A","3","3","5","3","2","2","3","3","3","N/A","S0421","43.6637082321","-79.5023379758","304595.728","4835750.825"
2381170,"4153552","2017","2017","1988","SOCIAL HOUSING","14","Toronto-Danforth","841 QUEEN ST E","3","36","2017-11-15","51","Evaluation needs to be conducted in 1 year","18","3","2","3","2","2","2","1","3","2","N/A","2","3","3","3","3","3","N/A","3","3","3","S1440","43.6600377777","-79.3438606904","317377.858","4835354.725"
2381171,"4153989","2017","2017","1940","PRIVATE","12","Toronto-St. Paul's","63 MAXWELL AVE","3","33","2017-11-15","61","Evaluation needs to be conducted in 1 year","15","3","3","3","3","3","3","N/A","2","N/A","N/A","3","3","5","3","3","3","N/A","3","3","N/A","S1227","43.705877825","-79.4013471201","312735.285","4840440.348"
2381172,"4155883","2017","2017","1965","PRIVATE","04","Parkdale-High Park","66 PACIFIC AVE","16","230","2017-11-15","80","Evaluation needs to be conducted in 2 years","18","4","4","4","4","4","4","4","4","4","N/A","4","4","5","4","4","3","4","4","4","N/A","S0428","43.655223679","-79.464807315","307631.129","4834855.689"
2381173,"4152560","2017","2017","1970","PRIVATE","20","Scarborough Southwest","2440 QUEEN ST E","6","24","2017-11-15","79","Evaluation needs to be conducted in 2 years","19","4","4","4","4","4","4","4","3","4","4","4","3","5","4","4","4","4","4","4","N/A","E2033","43.6751742383","-79.2785094053","322644.203","4837048.226"
2381174,"4152559","2017","2017","1954","PRIVATE","20","Scarborough Southwest","3000 QUEEN ST E","4","30","2017-11-15","70","Evaluation needs to be conducted in 2 years","16","3","3","4","3","3","3","N/A","4","N/A","4","4","3","5","4","3","3","N/A","3","4","N/A","E2033","43.6753306295","-79.2779449422","322689.673","4837065.722"
2381175,"4155692","2017","2017","1971","PRIVATE","01","Etobicoke North","1875 MARTIN GROVE RD","12","88","2017-11-15","59","Evaluation needs to be conducted in 1 year","18","3","3","3","2","3","3","2","2","3","N/A","3","3","4","3","3","3","3","4","3","N/A","W0123","43.7432814617","-79.5941314137","297202.887","4844595.353"
2381176,"4152699","2017","2017","1965","PRIVATE","21","Scarborough Centre","1165 BIRCHMOUNT RD","4","20","2017-11-15","73","Evaluation needs to be conducted in 2 years","17","4","4","4","3","4","5","3","3","N/A","N/A","4","4","5","4","3","2","3","4","3","N/A","E2133","43.7416060868","-79.2819282185","322349.168","4844427.791"
2381177,"4152700","2017","2017","1960","PRIVATE","21","Scarborough Centre","1169 BIRCHMOUNT RD","4","18","2017-11-15","69","Evaluation needs to be conducted in 2 years","18","4","4","4","4","3","3","3","3","3","N/A","3","2","5","4","3","3","4","4","3","N/A","E2133","43.7418231309","-79.2820268094","322341.164","4844451.883"
2381178,"4155544","2017","2017","1950","PRIVATE","03","Etobicoke-Lakeshore","13 BIRCHLEA AVE","3","14","2017-11-15","61","Evaluation needs to be conducted in 1 year","15","3","3","3","3","3","3","N/A","3","N/A","N/A","3","3","5","3","3","3","N/A","3","2","N/A","W0334","43.592545281","-79.528407015","302488.51","4827835.76"
2381179,"4154117","2017","2017","1970","PRIVATE","14","Toronto-Danforth","60 GOWAN AVE","21","118","2017-11-14","55","Evaluation needs to be conducted in 1 year","19","3","3","3","3","3","3","3","2","3","3","2","2","3","3","2","3","3","3","2","N/A","S1421","43.6880167433","-79.3522352421","316696.927","4838461.851"
2381180,"4154118","2017","2017","1968","PRIVATE","14","Toronto-Danforth","80 GOWAN AVE","11","88","2017-11-14","64","Evaluation needs to be conducted in 1 year","17","3","3","4","2","3","4","N/A","3","3","N/A","3","2","5","3","3","4","3","3","3","N/A","S1421","43.6881568082","-79.351627018","316745.93","4838477.495"
2381181,"4154491","2017","2017","1962","PRIVATE","08","Eglinton-Lawrence","435 GLEN PARK AVE","4","42","2017-11-14","67","Evaluation needs to be conducted in 2 years","18","3","3","5","3","3","3","N/A","3","3","3","3","4","5","4","4","3","3","3","2","N/A","N0826","43.7077057177","-79.4544291704","308457.083","4840639.629"
2381182,"4155907","2017","2017","1960","PRIVATE","08","Eglinton-Lawrence","99 MARLEE AVE","6","59","2017-11-14","56","Evaluation needs to be conducted in 1 year","18","3","2","3","3","3","2","N/A","3","3","2","3","3","5","3","3","2","1","3","3","N/A","N0832","43.7009946331","-79.4402809991","309597.858","4839894.798"
2381183,"4154130","2017","2017","1965","PRIVATE","14","Toronto-Danforth","50 COSBURN AVE","12","173","2017-11-14","66","Evaluation needs to be conducted in 2 years","19","5","3","4","3","4","3","4","4","3","3","3","3","5","2","4","3","4","2","1","N/A","S1421","43.6891373921","-79.3519022582","316723.546","4838586.397"
2381184,"4155021","2017","2017","1971","PRIVATE","12","Toronto-St. Paul's","300 WINNETT AVE","4","35","2017-11-14","66","Evaluation needs to be conducted in 2 years","16","4","3","3","3","4","3","N/A","3","N/A","N/A","3","3","5","3","3","3","3","4","3","N/A","S1223","43.691627521","-79.434491531","310065.019","4838855.446"
2381185,"4155536","2017","2017","1993","SOCIAL HOUSING","03","Etobicoke-Lakeshore","1 COIN ST","14","133","2017-11-14","66","Evaluation needs to be conducted in 2 years","20","3","4","4","3","3","4","3","3","3","3","3","4","3","3","3","3","3","4","4","3","W0335","43.6013523881","-79.5083940455","304106.691","4828823.445"
2381186,"4153457","2017","2017","1995","SOCIAL HOUSING","13","Toronto Centre","80 DUNDAS ST E","15","138","2017-11-14","68","Evaluation needs to be conducted in 2 years","18","4","4","3","3","3","3","4","3","3","N/A","4","3","4","4","2","3","4","4","3","N/A","S1328","43.6565162898","-79.3781464612","314613.128","4834958.909"
2381187,"4153443","2017","2017","1973","PRIVATE","13","Toronto Centre","280 DUNDAS ST E","11","241","2017-11-14","62","Evaluation needs to be conducted in 1 year","17","3","3","3","3","3","3","3","4","3","N/A","3","3","4","3","3","3","N/A","3","3","N/A","S1328","43.6584811745","-79.3719261905","315114.503","4835177.935"
2381188,"4152946","2017","2017","1997","SOCIAL HOUSING","04","Parkdale-High Park","2750 DUNDAS ST W","6","30","2017-11-14","62","Evaluation needs to be conducted in 1 year","17","3","3","4","3","3","3","3","4","3","N/A","3","3","3","3","3","3","N/A","3","3","N/A","S0429","43.665346577","-79.460923141","307935.755","4835938.396"
2381189,"4152945","2017","2017","1992","SOCIAL HOUSING","04","Parkdale-High Park","2767 DUNDAS ST W","6","21","2017-11-14","68","Evaluation needs to be conducted in 2 years","17","3","3","4","4","3","4","3","4","3","N/A","3","3","5","4","3","3","N/A","3","3","N/A","S0429","43.665100576","-79.461595606","307881.369","4835907.097"
2381190,"4155251","2017","2017","1960","PRIVATE","03","Etobicoke-Lakeshore","159 STEPHEN DR","4","24","2017-11-14","58","Evaluation needs to be conducted in 1 year","16","3","3","2","3","3","3","N/A","3","N/A","N/A","3","2","3","3","3","3","3","3","3","N/A","W0327","43.6389598462","-79.4872934251","305809.566","4833001.486"
2381191,"4155253","2017","2017","1960","PRIVATE","03","Etobicoke-Lakeshore","193 STEPHEN DR","3","10","2017-11-14","56","Evaluation needs to be conducted in 1 year","16","3","3","2","3","3","3","N/A","3","N/A","N/A","3","2","3","3","3","3","3","3","2","N/A","W0327","43.640715018","-79.488178586","305737.446","4833198.606"
2381192,"4153605","2017","2017","1931","PRIVATE","14","Toronto-Danforth","9 TENNIS CRES","4","54","2017-11-14","72","Evaluation needs to be conducted in 2 years","17","3","3","4","4","4","4","N/A","3","N/A","3","4","2","5","3","4","4","N/A","3","4","4","S1428","43.6726051315","-79.3542475992","316537.683","4836749.389"
2381193,"4154703","2017","2017","1966","PRIVATE","18","Willowdale","55 ELLERSLIE AVE","17","391","2017-11-14","71","Evaluation needs to be conducted in 2 years","18","4","3","4","3","3","3","4","3","3","N/A","4","4","5","3","4","4","4","3","3","N/A","N1824","43.771150914","-79.414752626","311643.273","4847712.184"
2381194,"4156069","2017","2017","1966","PRIVATE","18","Willowdale","65 ELLERSLIE AVE","6","107","2017-11-14","68","Evaluation needs to be conducted in 2 years","17","3","3","4","3","3","3","N/A","3","3","N/A","4","4","5","3","4","3","4","3","3","N/A","N1824","43.770932219","-79.415667206","311564.371","4847682.02"
2381195,"4154877","2017","2017","1959","PRIVATE","16","Don Valley East","10 ELVASTON DR","3","20","2017-11-14","68","Evaluation needs to be conducted in 2 years","17","3","4","5","4","4","2","N/A","4","N/A","3","3","3","5","4","3","2","2","4","3","N/A","N1628","43.7305607276","-79.3055621564","320448.469","4843196.023"
2381196,"4156035","2017","2017","1940","PRIVATE","20","Scarborough Southwest","1463 KINGSTON RD","3","14","2017-11-14","54","Evaluation needs to be conducted in 1 year","16","2","2","2","2","3","2","N/A","3","N/A","N/A","2","3","4","3","3","3","N/A","3","3","3","E2034","43.687961104","-79.269766888","323354.611","4838512.321"
2381197,"4218633","2017","2017","1967","PRIVATE","12","Toronto-St. Paul's","77 ST CLAIR AVE E","20","185","2017-11-14","68","Evaluation needs to be conducted in 2 years","19","4","3","3","3","4","4","3","3","3","N/A","3","3","4","3","4","4","3","3","4","4","S1238","43.688457389","-79.390866323","313582.244","4838506.945"
2381198,"4153895","2017","2017","1931","PRIVATE","12","Toronto-St. Paul's","404 SPADINA RD","4","31","2017-11-14","66","Evaluation needs to be conducted in 2 years","17","3","3","3","3","3","3","N/A","3","4","4","4","3","4","3","4","3","N/A","3","3","N/A","S1230","43.6882314978","-79.4129731553","311800.342","4838478.817"
2381199,"4155816","2017","2017","2005","SOCIAL HOUSING","25","Scarborough-Rouge Park","20 SEWELLS RD","4","92","2017-11-14","91","Evaluation needs to be conducted in 3 years","18","4","5","4","5","4","4","4","4","4","N/A","5","5","5","5","5","5","N/A","5","5","4","E2524","43.807586521","-79.21678105","327571.272","4851774.676"
2381200,"4153357","2017","2017","1930","PRIVATE","12","Toronto-St. Paul's","49 ST CLAIR AVE W","7","34","2017-11-14","61","Evaluation needs to be conducted in 1 year","16","3","3","3","3","N/A","3","3","3","3","N/A","3","3","5","3","3","3","N/A","2","3","N/A","S1238","43.6873687296","-79.3959379318","313173.803","4838384.509"
2381201,"4156461","2017","2017","1965","PRIVATE","16","Don Valley East","265 CASSANDRA BLVD","12","164","2017-11-14","77","Evaluation needs to be conducted in 2 years","18","4","4","5","3","4","3","3","4","4","N/A","3","4","5","4","4","4","4","4","3","N/A","N1625","43.753625037","-79.3156353","319617.966","4845769.707"
2381202,"4156043","2017","2017","1965","PRIVATE","16","Don Valley East","275 CASSANDRA BLVD","12","164","2017-11-14","76","Evaluation needs to be conducted in 2 years","18","4","4","5","3","4","3","3","4","4","N/A","3","4","4","4","4","4","4","4","3","N/A","N1625","43.753301871","-79.314659512","319753.276","4845811.004"
2381203,"4153771","2017","2017","1969","PRIVATE","12","Toronto-St. Paul's","225 DAVISVILLE AVE","25","401","2017-11-14","76","Evaluation needs to be conducted in 2 years","19","4","4","4","3","4","4","4","3","4","N/A","4","4","5","3","4","4","3","3","4","4","S1233","43.699562452","-79.388217525","313794.14","4839741.003"
2381204,"4155211","2017","2017","1949","PRIVATE","03","Etobicoke-Lakeshore","2690 BLOOR ST W","4","18","2017-11-14","64","Evaluation needs to be conducted in 1 year","14","3","3","5","3","N/A","3","N/A","3","N/A","N/A","3","3","5","3","3","2","N/A","3","3","N/A","W0322","43.6503326449","-79.4973659893","304996.803","4834264.87"
2381205,"4154739","2017","2017","1963","PRIVATE","15","Don Valley West","16 THE LINKS RD","4","102","2017-11-14","80","Evaluation needs to be conducted in 2 years","19","4","3","4","4","4","3","4","5","4","4","4","4","5","4","4","4","4","4","4","N/A","N1521","43.751505712","-79.402827155","312609.845","4845510.073"
2381206,"4168796","2017","2017","1963","PRIVATE","15","Don Valley West","24 THE LINKS RD","4","95","2017-11-14","76","Evaluation needs to be conducted in 2 years","19","4","3","3","4","4","3","4","5","4","4","3","4","5","4","4","3","4","4","3","N/A","N1521","43.751017702","-79.402305283","312651.934","4845455.909"
2381207,"4155878","2017","2017","1960","PRIVATE","08","Eglinton-Lawrence","60 WASDALE CRES","3","11","2017-11-14","59","Evaluation needs to be conducted in 1 year","19","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","N/A","N0823","43.7306713451","-79.4374893371","309820.414","4843191.908"
2381208,"4154861","2017","2017","1955","PRIVATE","16","Don Valley East","18 TINDER CRES","4","70","2017-11-14","67","Evaluation needs to be conducted in 2 years","17","3","3","5","3","4","2","N/A","3","4","N/A","3","3","4","3","3","4","4","4","2","N/A","N1628","43.7273147758","-79.3079868518","320253.965","4842834.972"
2381209,"4154860","2017","2017","1960","PRIVATE","16","Don Valley East","20 TINDER CRES","4","59","2017-11-14","75","Evaluation needs to be conducted in 2 years","17","4","4","5","4","3","3","N/A","4","3","N/A","4","3","5","4","4","4","3","4","3","N/A","N1628","43.7269176828","-79.3086521838","320200.464","4842790.734"
